ticker,return,max_drawdown,sharpe
KPF,-75.70850202429152,-0.794871794871795,-1.6965841357752145
KSB,-21.007996325100176,-0.4823747680890532,-0.18664977546691694
KSD,53.846153846153676,-0.2857142857142854,0.5986077644780322
KSH,-33.33333333333335,-0.3333333333333335,-0.8475514958791749
KSQ,-49.90476190476194,-0.6444444444444447,-0.26158452008551736
KST,-1.9607843137252945,-0.2838044308632543,0.18439139483938555
KSV,457.85779925039816,-0.5013552692091934,1.4938134602649353
KTL,-9.190372722881712,-0.6431623931623933,0.18732439910032406
KTS,-11.290401877992673,-0.22222222222222218,0.015486893662765584
KTT,-34.285714285714356,-0.6315789473684215,-0.1381366081957568
KVC,-15.550351288056186,-0.5199840127897682,0.06184294672795113
L10,20.49453583456384,-0.2616279069767444,0.37839752803859755
L12,-2.2727272727270265,-0.24334067694772588,0.20155901789527716
L14,3.542177906170174,-0.53422994069749,0.22180123114134187
L18,-8.973036110447907,-0.38862161580982274,0.015199981651616012
L35,-10.526315789473761,-0.664179104477612,0.31971699855099006
L43,-47.36842105263154,-0.6842105263157896,0.12256678827238948
